,user_id,plan,start_date,end_date,status
S7942,U5472,Standard,2/7/2025,,Active
S7943,U39414,Basic,5/19/2022,7/22/2023,Cancelled
S7944,U20539,Basic,5/10/2025,,Active
S7945,U22022,Premium,9/30/2023,,Active
S7946,U3644,Standard,9/14/2024,10/30/2025,Expired
S7947,U9405,Standard,11/26/2022,,Active
S7948,U45352,Standard,6/7/2020,1/31/2021,Cancelled
S7949,U8224,Premium,2/23/2022,,Active
S7950,U22493,Standard,8/13/2025,10/10/2025,Cancelled
S7951,U25060,Basic,6/18/2021,11/5/2025,Cancelled
S7952,U44760,Premium,11/29/2020,,Active
S7953,U43910,Standard,1/14/2025,,Active
S7954,U23907,Standard,2/26/2023,,Active
S7955,U49512,Standard,1/23/2024,1/31/2024,Expired
S7956,U25248,Standard,12/20/2024,1/14/2025,Expired
S7957,U37619,Basic,8/19/2020,,Active
S7958,U45883,Premium,5/7/2020,4/24/2025,Cancelled
S7959,U12781,Standard,5/15/2021,8/13/2021,Cancelled
S7960,U33817,Basic,3/23/2025,,Active
S7961,U18406,Premium,2/27/2020,,Active
S7962,U2838,Basic,11/3/2024,12/11/2025,Cancelled
S7963,U41362,Basic,11/25/2022,,Active
S7964,U15312,Standard,3/24/2025,,Active
S7965,U38932,Standard,7/28/2024,11/24/2024,Cancelled
S7966,U31365,Standard,1/4/2026,,Active
S7967,U39756,Premium,6/27/2025,,Active
S7968,U33579,Basic,12/2/2025,1/1/2026,Expired
S7969,U40693,Premium,12/30/2020,,Active
S7970,U11048,Standard,1/11/2024,5/1/2025,Cancelled
S7971,U33728,Standard,5/16/2025,12/14/2025,Cancelled
S7972,U39749,Basic,8/31/2024,,Active
S7973,U12642,Standard,9/16/2024,1/14/2025,Cancelled
S7974,U25022,Standard,12/9/2020,,Active
S7975,U7683,Premium,6/15/2021,8/23/2025,Expired
S7976,U24900,Basic,9/10/2022,,Active
S7977,U696,Premium,8/3/2023,6/27/2025,Cancelled
S7978,U2900,Premium,12/24/2021,12/10/2025,Cancelled
S7979,U13666,Basic,8/3/2024,,Active
S7980,U46808,Standard,1/16/2021,,Active
S7981,U21891,Standard,2/7/2022,2/28/2025,Cancelled
S7982,U12033,Basic,9/24/2021,,Active
S7983,U11649,Basic,3/19/2025,8/24/2025,Cancelled
S7984,U48236,Basic,12/18/2025,12/31/2025,Cancelled
S7985,U24231,Basic,12/1/2022,,Active
S7986,U26573,Standard,1/29/2021,3/14/2024,Cancelled
S7987,U47253,Standard,11/1/2023,1/13/2026,Cancelled
S7988,U5176,Basic,11/15/2022,,Active
S7989,U36273,Standard,1/6/2023,,Active
S7990,U42384,Basic,3/12/2023,,Active
S7991,U11450,Premium,7/13/2023,,Active
S7992,U20950,Basic,6/2/2020,,Active
S7993,U13632,Basic,6/13/2021,1/26/2023,Cancelled
S7994,U28690,Standard,5/19/2020,,Active
S7995,U39430,Basic,1/7/2024,12/5/2025,Cancelled
S7996,U25564,Standard,1/27/2021,11/30/2023,Cancelled
S7997,U41414,Premium,4/20/2023,12/21/2025,Cancelled
S7998,U12545,Basic,2/7/2021,6/8/2022,Cancelled
S7999,U15280,Premium,7/15/2022,8/31/2024,Cancelled
S8000,U29677,Standard,5/23/2020,12/7/2022,Cancelled
S8001,U31472,Premium,11/9/2020,,Active
S8002,U45158,Standard,6/25/2025,,Active
S8003,U27200,Standard,10/22/2022,,Active
S8004,U36664,Basic,8/27/2021,,Active
S8005,U43101,Standard,4/12/2025,,Active
S8006,U34256,Standard,10/5/2022,,Active
S8007,U25122,Standard,5/19/2023,3/27/2025,Cancelled
S8008,U20402,Basic,3/9/2023,,Active
S8009,U33516,Basic,10/17/2023,3/11/2025,Cancelled
S8010,U29367,Basic,11/23/2023,12/23/2025,Cancelled
S8011,U15759,Standard,3/3/2025,,Active
S8012,U27937,Standard,1/3/2025,,Active
S8013,U47756,Basic,2/6/2025,3/13/2025,Expired
S8014,U8973,Premium,11/9/2020,,Active
S8015,U38602,Basic,2/6/2022,8/28/2024,Cancelled
S8016,U48844,Basic,2/7/2024,,Active
S8017,U34746,Basic,7/9/2023,,Active
S8018,U3212,Basic,8/5/2025,1/2/2026,Cancelled
S8019,U49714,Standard,5/26/2020,11/21/2021,Expired
S8020,U36427,Standard,2/26/2024,11/28/2024,Cancelled
S8021,U8845,Standard,6/27/2020,2/17/2022,Cancelled
S8022,U4307,Basic,6/4/2021,2/7/2025,Cancelled
S8023,U31065,Standard,11/12/2020,9/15/2023,Cancelled
S8024,U23103,Standard,12/14/2022,,Active
S8025,U33823,Standard,11/20/2022,3/13/2023,Cancelled
S8026,U32332,Standard,7/28/2025,11/9/2025,Cancelled
S8027,U25741,Basic,9/24/2022,7/15/2023,Cancelled
S8028,U47567,Standard,10/15/2024,2/26/2025,Expired
S8029,U41322,Standard,2/25/2022,9/16/2024,Expired
S8030,U37606,Premium,12/4/2024,,Active
S8031,U43634,Standard,2/11/2024,2/15/2024,Expired
S8032,U12294,Standard,5/8/2025,11/3/2025,Cancelled
S8033,U6816,Basic,12/17/2025,1/6/2026,Cancelled
S8034,U6945,Basic,7/24/2021,,Active
S8035,U45144,Basic,1/10/2021,,Active
S8036,U42784,Standard,5/9/2023,,Active
S8037,U7929,Basic,8/4/2022,9/29/2022,Cancelled
S8038,U46783,Standard,12/30/2022,4/22/2025,Expired
S8039,U26879,Premium,1/21/2021,2/12/2022,Cancelled
S8040,U41771,Basic,5/8/2025,,Active
S8041,U9660,Standard,8/26/2020,10/30/2020,Expired
S8042,U23407,Basic,3/16/2020,1/9/2021,Cancelled
S8043,U1100,Basic,7/12/2023,,Active
S8044,U8115,Basic,10/23/2020,9/22/2022,Cancelled
S8045,U17805,Standard,9/3/2022,11/29/2023,Cancelled
S8046,U38617,Basic,2/6/2020,8/16/2023,Cancelled
S8047,U27672,Standard,11/29/2024,2/17/2025,Cancelled
S8048,U548,Basic,11/20/2024,,Active
S8049,U49075,Standard,2/1/2025,2/10/2025,Cancelled
S8050,U22319,Standard,11/22/2020,5/18/2025,Cancelled
S8051,U42428,Premium,10/28/2024,4/28/2025,Expired
S8052,U1092,Basic,5/17/2024,8/31/2024,Cancelled
S8053,U24451,Premium,4/6/2024,2/20/2025,Cancelled
S8054,U18303,Basic,10/23/2023,,Active
S8055,U30447,Standard,4/22/2022,,Active
S8056,U29565,Premium,2/18/2025,4/15/2025,Cancelled
S8057,U26747,Standard,11/1/2020,9/9/2023,Expired
S8058,U34475,Basic,7/27/2021,,Active
S8059,U48999,Premium,1/16/2025,,Active
S8060,U13439,Basic,4/29/2021,,Active
S8061,U11898,Premium,6/2/2022,1/23/2023,Expired
S8062,U8659,Basic,9/28/2023,10/17/2023,Cancelled
S8063,U10806,Standard,12/21/2021,,Active
S8064,U47976,Basic,3/10/2023,9/27/2024,Expired
S8065,U29556,Standard,3/26/2025,5/16/2025,Cancelled
S8066,U7913,Premium,1/15/2022,,Active
S8067,U44366,Basic,7/21/2023,9/2/2025,Expired
S8068,U871,Basic,6/10/2023,6/20/2023,Cancelled
S8069,U41490,Standard,7/9/2021,,Active
S8070,U44454,Basic,9/22/2024,,Active
S8071,U2933,Standard,3/4/2022,11/21/2025,Expired
S8072,U14169,Basic,6/20/2020,1/31/2021,Cancelled
S8073,U36183,Standard,10/19/2020,10/9/2022,Cancelled
S8074,U41255,Standard,6/6/2024,,Active
S8075,U26764,Premium,9/9/2020,,Active
S8076,U42453,Standard,12/13/2025,12/31/2025,Cancelled
S8077,U43512,Standard,12/26/2021,,Active
S8078,U46504,Basic,1/30/2021,,Active
S8079,U34714,Standard,12/26/2021,9/14/2025,Cancelled
S8080,U8081,Standard,7/27/2020,8/19/2020,Cancelled
S8081,U17562,Premium,1/31/2023,12/25/2025,Cancelled
S8082,U28723,Premium,2/18/2022,7/30/2023,Cancelled
S8083,U40385,Basic,1/15/2024,,Active
S8084,U44419,Basic,12/30/2022,,Active
S8085,U37427,Basic,2/28/2023,2/18/2025,Cancelled
S8086,U47834,Premium,10/5/2024,,Active
S8087,U1419,Basic,5/21/2023,,Active
S8088,U31023,Standard,3/25/2025,4/18/2025,Cancelled
S8089,U10799,Basic,8/7/2024,,Active
S8090,U45048,Premium,9/29/2023,,Active
S8091,U23303,Premium,9/23/2020,6/12/2023,Cancelled
S8092,U30498,Standard,12/23/2023,,Active
S8093,U47620,Premium,8/6/2024,,Active
S8094,U44895,Premium,9/16/2020,,Active
S8095,U44861,Standard,8/10/2022,4/3/2024,Cancelled
S8096,U42231,Premium,2/15/2022,10/18/2025,Cancelled
S8097,U2594,Standard,9/21/2024,,Active
S8098,U15582,Standard,6/24/2020,,Active
S8099,U45990,Premium,12/4/2024,7/23/2025,Expired
S8100,U47361,Basic,2/3/2024,,Active
S8101,U18017,Standard,1/4/2021,7/14/2024,Cancelled
S8102,U30551,Premium,4/9/2020,2/10/2024,Expired
S8103,U12211,Basic,2/11/2022,2/16/2022,Cancelled
S8104,U49269,Standard,4/15/2023,2/12/2024,Cancelled
S8105,U41391,Standard,12/2/2024,2/13/2025,Cancelled
S8106,U3450,Basic,11/12/2022,,Active
S8107,U24846,Basic,4/2/2021,9/26/2024,Cancelled
S8108,U45126,Standard,4/26/2024,,Active
S8109,U19296,Basic,8/6/2020,1/9/2026,Expired
S8110,U28405,Standard,9/21/2024,11/4/2025,Expired
S8111,U29702,Basic,4/27/2023,,Active
S8112,U35310,Basic,11/14/2023,2/8/2024,Cancelled
S8113,U36479,Standard,12/5/2021,1/18/2022,Cancelled
S8114,U48322,Standard,3/23/2025,12/19/2025,Expired
S8115,U2241,Standard,5/12/2023,10/29/2024,Cancelled
S8116,U10884,Standard,10/8/2024,,Active
S8117,U4486,Basic,3/1/2023,1/9/2025,Expired
S8118,U28828,Basic,12/11/2025,,Active
S8119,U8964,Basic,5/18/2023,,Active
S8120,U36645,Basic,4/29/2023,,Active
S8121,U38287,Standard,2/17/2022,12/23/2025,Cancelled
S8122,U675,Basic,3/2/2023,7/22/2024,Cancelled
S8123,U6395,Basic,2/22/2024,10/3/2024,Cancelled
S8124,U37361,Basic,3/25/2021,3/27/2021,Expired
S8125,U36274,Standard,11/11/2023,3/30/2024,Cancelled
S8126,U4023,Premium,7/1/2022,,Active
S8127,U43830,Basic,12/11/2025,,Active
S8128,U43453,Premium,5/29/2021,1/3/2023,Cancelled
S8129,U18696,Standard,1/24/2024,,Active
S8130,U37524,Basic,4/21/2023,10/17/2023,Cancelled
S8131,U28745,Standard,4/24/2024,10/29/2025,Cancelled
S8132,U27837,Standard,4/6/2023,6/14/2023,Cancelled
S8133,U13979,Basic,7/21/2022,,Active
S8134,U18441,Basic,10/31/2021,9/7/2024,Expired
S8135,U45641,Basic,3/26/2020,1/28/2023,Cancelled
S8136,U28912,Premium,5/31/2021,4/12/2023,Expired
S8137,U27633,Standard,3/29/2020,2/7/2023,Expired
S8138,U44343,Premium,12/6/2024,11/28/2025,Cancelled
S8139,U21076,Basic,2/10/2025,6/18/2025,Expired
S8140,U24145,Basic,11/10/2021,2/17/2024,Cancelled
S8141,U35326,Standard,9/7/2025,,Active
S8142,U28931,Standard,12/30/2025,,Active
S8143,U99,Basic,9/4/2022,12/10/2025,Cancelled
S8144,U29790,Standard,2/5/2022,,Active
S8145,U48344,Premium,1/18/2024,,Active
S8146,U45449,Basic,2/19/2023,,Active
S8147,U12233,Standard,10/26/2025,11/30/2025,Cancelled
S8148,U40214,Basic,3/20/2022,,Active
S8149,U42565,Standard,6/30/2024,,Active
S8150,U42069,Basic,3/6/2021,6/7/2021,Cancelled
S8151,U47453,Basic,7/14/2024,,Active
S8152,U15372,Premium,5/10/2025,9/16/2025,Cancelled
S8153,U29645,Standard,7/19/2024,10/27/2024,Cancelled
S8154,U43229,Basic,4/1/2024,,Active
S8155,U49845,Standard,5/8/2024,8/18/2025,Cancelled
S8156,U32588,Standard,5/18/2020,9/14/2022,Cancelled
S8157,U23397,Standard,8/29/2022,,Active
S8158,U12063,Basic,7/1/2020,7/13/2024,Expired
S8159,U34306,Standard,8/31/2020,2/5/2024,Cancelled
S8160,U24667,Premium,3/2/2024,7/3/2024,Cancelled
S8161,U10890,Premium,1/13/2022,9/7/2022,Cancelled
S8162,U16711,Premium,6/22/2024,6/3/2025,Cancelled
S8163,U23436,Standard,1/22/2023,1/13/2024,Cancelled
S8164,U26893,Basic,2/2/2022,,Active
S8165,U7126,Basic,11/15/2021,1/19/2022,Expired
S8166,U32142,Basic,3/18/2022,,Active
S8167,U39572,Basic,12/28/2020,,Active
S8168,U8612,Standard,1/19/2024,,Active
S8169,U23903,Basic,7/30/2024,10/10/2024,Cancelled
S8170,U34158,Standard,4/17/2025,8/9/2025,Expired
S8171,U32092,Standard,10/13/2022,,Active
S8172,U12776,Premium,7/19/2022,1/1/2025,Cancelled
S8173,U4569,Basic,1/28/2023,,Active
S8174,U49760,Standard,10/3/2024,11/8/2025,Cancelled
S8175,U27003,Basic,8/18/2025,11/27/2025,Cancelled
S8176,U44306,Premium,8/4/2025,,Active
S8177,U3959,Premium,6/3/2023,1/28/2025,Cancelled
S8178,U32879,Premium,2/9/2025,9/21/2025,Cancelled
S8179,U43483,Standard,7/12/2024,11/21/2025,Cancelled
S8180,U41735,Basic,12/10/2024,,Active
S8181,U14694,Basic,12/14/2021,7/12/2024,Expired
S8182,U38344,Standard,8/17/2022,12/15/2025,Expired
S8183,U35691,Standard,8/28/2022,5/28/2025,Expired
S8184,U3660,Basic,2/1/2021,12/31/2024,Expired
S8185,U26190,Standard,11/1/2023,10/3/2024,Cancelled
S8186,U33436,Basic,9/3/2022,,Active
S8187,U25402,Basic,12/27/2022,9/29/2025,Cancelled
S8188,U31476,Standard,12/11/2023,,Active
S8189,U39925,Standard,4/13/2025,9/16/2025,Cancelled
S8190,U2190,Premium,12/28/2020,,Active
S8191,U15003,Standard,9/10/2021,,Active
S8192,U36145,Premium,10/17/2025,12/7/2025,Cancelled
S8193,U31681,Premium,12/4/2020,1/8/2026,Cancelled
S8194,U30506,Basic,6/18/2021,12/23/2025,Cancelled
S8195,U26447,Standard,9/28/2021,9/7/2022,Cancelled
S8196,U41668,Standard,12/21/2023,1/5/2026,Cancelled
S8197,U10981,Standard,8/21/2025,12/19/2025,Cancelled
S8198,U34596,Premium,9/1/2025,11/24/2025,Cancelled
S8199,U2640,Standard,12/7/2022,7/27/2025,Expired
S8200,U24024,Basic,6/9/2020,4/13/2022,Expired
S8201,U12756,Basic,1/17/2024,2/15/2025,Expired
S8202,U17337,Basic,6/4/2021,5/31/2024,Cancelled
S8203,U30467,Basic,6/23/2021,6/30/2023,Expired
S8204,U18986,Premium,6/1/2020,11/3/2025,Expired
S8205,U6556,Standard,8/26/2020,1/3/2025,Cancelled
S8206,U1341,Standard,8/16/2025,11/13/2025,Cancelled
S8207,U9856,Standard,9/20/2024,12/27/2025,Cancelled
S8208,U28472,Basic,2/26/2021,,Active
S8209,U20969,Standard,7/19/2023,5/23/2024,Cancelled
S8210,U154,Premium,7/30/2023,,Active
S8211,U10118,Basic,5/13/2025,,Active
S8212,U35599,Basic,9/10/2023,1/22/2025,Expired
S8213,U24805,Standard,5/19/2021,2/17/2022,Cancelled
S8214,U44090,Premium,7/25/2021,3/1/2022,Cancelled
S8215,U4134,Basic,6/14/2023,11/17/2024,Expired
S8216,U49233,Standard,1/17/2023,1/28/2025,Expired
S8217,U19972,Premium,5/26/2022,9/8/2022,Cancelled
S8218,U15436,Standard,3/24/2022,,Active
S8219,U31657,Standard,3/9/2025,8/16/2025,Expired
S8220,U35637,Standard,5/9/2022,,Active
S8221,U4992,Standard,3/17/2022,9/8/2025,Cancelled
S8222,U35502,Premium,4/6/2023,12/22/2023,Cancelled
S8223,U22675,Premium,2/13/2024,11/13/2025,Expired
S8224,U28633,Premium,10/30/2025,11/2/2025,Cancelled
S8225,U13721,Premium,7/5/2025,12/2/2025,Cancelled
S8226,U1017,Basic,7/1/2024,,Active
S8227,U30000,Basic,2/12/2025,12/27/2025,Cancelled
S8228,U29693,Standard,7/12/2022,,Active
S8229,U32958,Premium,9/7/2021,6/9/2023,Expired
S8230,U32784,Basic,4/18/2023,11/4/2024,Cancelled
S8231,U6021,Basic,12/28/2025,1/13/2026,Cancelled
S8232,U19053,Standard,9/1/2024,3/7/2025,Expired
S8233,U42267,Basic,5/29/2024,1/8/2026,Expired
S8234,U34249,Standard,12/20/2025,1/5/2026,Cancelled
S8235,U15442,Premium,9/27/2022,12/3/2025,Expired
S8236,U28667,Standard,8/13/2020,,Active
S8237,U34251,Premium,3/30/2024,6/15/2025,Cancelled
S8238,U38279,Standard,7/22/2025,8/22/2025,Expired
S8239,U37672,Basic,4/1/2022,,Active
S8240,U6405,Basic,5/19/2024,12/9/2025,Cancelled
S8241,U40463,Standard,1/21/2022,11/24/2025,Cancelled
S8242,U7733,Standard,6/30/2025,,Active
S8243,U18842,Standard,9/9/2020,5/9/2022,Expired
S8244,U37648,Basic,6/15/2022,10/17/2024,Cancelled
S8245,U21343,Standard,4/18/2021,8/26/2022,Cancelled
S8246,U19560,Premium,9/11/2024,,Active
S8247,U11704,Premium,5/3/2021,1/31/2025,Cancelled
S8248,U13353,Premium,9/6/2022,12/22/2023,Cancelled
S8249,U28904,Standard,7/13/2020,,Active
S8250,U19065,Standard,3/24/2021,,Active
S8251,U32003,Premium,10/20/2024,1/8/2025,Cancelled
S8252,U5441,Standard,12/17/2024,,Active
S8253,U22875,Basic,2/17/2022,3/13/2025,Expired
S8254,U42680,Standard,5/14/2024,,Active
S8255,U33256,Standard,7/19/2024,7/5/2025,Cancelled
S8256,U34015,Standard,7/13/2025,10/12/2025,Expired
S8257,U45075,Basic,8/17/2020,2/3/2021,Cancelled
S8258,U39812,Standard,4/30/2025,10/3/2025,Cancelled
S8259,U20229,Basic,7/26/2021,,Active
S8260,U31832,Standard,1/14/2025,,Active
S8261,U12007,Basic,4/16/2021,7/30/2023,Cancelled
S8262,U44960,Basic,12/11/2025,,Active
S8263,U39188,Basic,4/13/2021,6/29/2024,Cancelled
S8264,U10938,Basic,9/29/2020,,Active
S8265,U47,Basic,2/7/2023,,Active
S8266,U44071,Basic,10/21/2020,4/22/2025,Expired
S8267,U32165,Premium,4/20/2021,10/8/2025,Cancelled
S8268,U34891,Standard,7/8/2023,9/3/2025,Cancelled
S8269,U6897,Premium,6/12/2020,2/1/2021,Expired
S8270,U31403,Standard,3/29/2025,5/18/2025,Cancelled
S8271,U17246,Basic,2/2/2020,6/19/2023,Expired
S8272,U15401,Standard,2/6/2024,4/22/2025,Cancelled
S8273,U4205,Premium,1/30/2020,8/5/2023,Expired
S8274,U31323,Premium,4/1/2021,12/11/2025,Cancelled
S8275,U17147,Standard,10/5/2023,12/14/2023,Cancelled
S8276,U34327,Premium,9/1/2021,11/25/2021,Cancelled
S8277,U48467,Basic,12/22/2023,,Active
S8278,U2230,Standard,5/11/2024,,Active
S8279,U625,Basic,7/3/2022,,Active
S8280,U33751,Standard,7/23/2020,11/15/2021,Cancelled
S8281,U12402,Standard,7/4/2023,9/19/2024,Cancelled
S8282,U41012,Premium,7/2/2025,,Active
S8283,U30260,Basic,12/10/2023,,Active
S8284,U1602,Basic,8/18/2022,11/10/2024,Cancelled
S8285,U6979,Basic,7/7/2025,1/14/2026,Expired
S8286,U28111,Standard,2/24/2020,,Active
S8287,U19959,Standard,1/10/2021,7/13/2024,Cancelled
S8288,U16744,Basic,8/29/2021,1/13/2025,Cancelled
S8289,U18457,Premium,7/28/2020,10/3/2025,Expired
S8290,U24526,Standard,5/14/2023,,Active
S8291,U36447,Basic,10/23/2021,,Active
S8292,U10901,Basic,10/27/2022,3/23/2023,Expired
S8293,U786,Standard,7/27/2022,8/17/2023,Cancelled
S8294,U12650,Standard,9/22/2022,,Active
S8295,U14751,Basic,12/8/2023,,Active
S8296,U20093,Standard,6/8/2022,5/14/2023,Expired
S8297,U26896,Premium,1/10/2024,12/24/2024,Cancelled
S8298,U10433,Premium,12/16/2020,,Active
S8299,U1758,Standard,12/27/2022,12/31/2024,Expired
S8300,U13546,Standard,12/22/2020,2/6/2024,Cancelled
S8301,U9829,Basic,3/29/2022,9/29/2022,Cancelled
S8302,U3671,Basic,11/10/2024,1/21/2025,Cancelled
S8303,U35733,Standard,8/16/2020,,Active
S8304,U11159,Standard,4/3/2023,2/14/2024,Cancelled
S8305,U38307,Basic,8/1/2020,,Active
S8306,U20980,Premium,3/27/2021,5/20/2021,Cancelled
S8307,U30081,Basic,1/16/2022,,Active
S8308,U41899,Standard,5/23/2025,12/12/2025,Cancelled
S8309,U13754,Basic,12/23/2022,3/5/2025,Cancelled
S8310,U42784,Basic,10/29/2021,,Active
S8311,U30882,Standard,1/20/2020,1/9/2023,Cancelled
S8312,U12690,Premium,1/29/2021,8/14/2021,Cancelled
S8313,U45774,Premium,2/4/2025,6/25/2025,Cancelled
S8314,U12250,Basic,4/30/2020,,Active
S8315,U49915,Standard,7/7/2025,1/6/2026,Expired
S8316,U23904,Basic,12/25/2023,,Active
S8317,U18278,Standard,5/18/2025,9/3/2025,Cancelled
S8318,U9255,Standard,1/3/2025,4/12/2025,Cancelled
S8319,U8528,Basic,11/30/2020,,Active
S8320,U26371,Premium,5/4/2021,,Active
S8321,U26501,Basic,1/14/2022,,Active
S8322,U7592,Basic,2/15/2024,7/15/2025,Cancelled
S8323,U7665,Standard,3/22/2025,11/1/2025,Cancelled
S8324,U38780,Basic,6/8/2021,4/20/2025,Expired
S8325,U22151,Standard,11/29/2022,7/19/2025,Expired
S8326,U563,Standard,1/2/2021,8/29/2023,Expired
S8327,U43850,Basic,1/27/2022,6/6/2024,Expired
S8328,U43704,Standard,11/7/2023,5/20/2025,Cancelled
S8329,U18928,Basic,12/30/2021,10/4/2025,Cancelled
S8330,U18497,Premium,4/24/2022,9/9/2022,Expired
S8331,U47761,Premium,5/7/2020,10/13/2023,Cancelled
S8332,U41126,Premium,8/20/2024,7/1/2025,Cancelled
S8333,U43343,Basic,12/12/2023,,Active
S8334,U12514,Standard,5/27/2025,11/19/2025,Expired
S8335,U7359,Basic,5/19/2022,9/14/2023,Cancelled
S8336,U35056,Premium,7/6/2023,8/14/2025,Expired
S8337,U34728,Standard,3/16/2020,11/28/2023,Expired
S8338,U27926,Premium,11/18/2024,11/7/2025,Cancelled
S8339,U49156,Standard,1/28/2022,,Active
S8340,U24433,Standard,3/6/2023,11/26/2024,Cancelled
S8341,U48564,Premium,1/5/2024,,Active
S8342,U11629,Standard,9/19/2024,,Active
S8343,U30731,Standard,1/15/2022,,Active
S8344,U31528,Premium,3/6/2023,8/26/2023,Expired
S8345,U48148,Standard,6/25/2020,,Active
S8346,U42774,Standard,9/5/2021,12/28/2024,Cancelled
S8347,U12199,Basic,8/27/2024,7/20/2025,Expired
S8348,U30621,Basic,10/14/2021,,Active
S8349,U28546,Basic,10/22/2024,,Active
S8350,U19901,Standard,4/9/2022,,Active
S8351,U47730,Premium,9/25/2022,,Active
S8352,U30995,Standard,3/29/2022,1/7/2023,Cancelled
S8353,U11182,Basic,3/23/2023,11/6/2024,Cancelled
S8354,U18039,Basic,3/1/2024,,Active
S8355,U20005,Basic,4/11/2021,8/12/2023,Cancelled
S8356,U30088,Standard,2/2/2024,,Active
S8357,U31742,Basic,2/16/2022,4/4/2025,Cancelled
S8358,U25546,Basic,5/8/2022,,Active
S8359,U49210,Premium,5/29/2024,4/18/2025,Cancelled
S8360,U809,Standard,2/16/2021,,Active
S8361,U23369,Premium,10/31/2025,12/25/2025,Cancelled
S8362,U33286,Premium,10/14/2025,1/5/2026,Cancelled
S8363,U41778,Standard,3/24/2024,,Active
S8364,U19990,Basic,1/11/2023,9/3/2025,Cancelled
S8365,U20555,Basic,2/1/2022,,Active
S8366,U16616,Basic,1/5/2025,,Active
S8367,U27291,Basic,2/27/2025,,Active
S8368,U9841,Basic,12/4/2021,4/28/2024,Cancelled
S8369,U18954,Standard,7/8/2020,10/2/2023,Expired
S8370,U43133,Standard,11/1/2025,,Active
S8371,U25550,Standard,12/31/2025,1/13/2026,Cancelled
S8372,U21141,Basic,4/7/2020,,Active
S8373,U7053,Basic,8/5/2021,9/1/2022,Cancelled
S8374,U3036,Basic,8/16/2022,9/5/2023,Cancelled
S8375,U15605,Basic,6/23/2021,,Active
S8376,U24261,Basic,8/17/2021,5/19/2025,Cancelled
S8377,U12925,Basic,4/9/2024,,Active
S8378,U2481,Standard,11/5/2025,12/21/2025,Cancelled
S8379,U36947,Basic,9/5/2023,3/28/2024,Cancelled
S8380,U10899,Basic,1/21/2022,6/17/2022,Cancelled
S8381,U32214,Standard,4/7/2022,9/8/2025,Cancelled
S8382,U47339,Basic,4/29/2023,,Active
S8383,U16188,Basic,2/24/2025,,Active
S8384,U34585,Basic,3/23/2020,10/3/2025,Cancelled
S8385,U44279,Standard,3/1/2021,1/15/2022,Expired
S8386,U16645,Standard,12/23/2025,1/5/2026,Cancelled
S8387,U6765,Standard,12/24/2024,,Active
S8388,U11050,Standard,4/23/2025,10/14/2025,Expired
S8389,U20619,Premium,12/31/2020,6/13/2023,Cancelled
S8390,U21994,Basic,9/17/2024,,Active
S8391,U15678,Standard,1/7/2026,1/15/2026,Cancelled
S8392,U10910,Basic,9/15/2022,7/21/2025,Cancelled
S8393,U5291,Premium,3/16/2023,6/2/2023,Cancelled
S8394,U28286,Standard,6/21/2024,,Active
S8395,U13993,Premium,1/13/2023,6/26/2023,Cancelled
S8396,U48558,Standard,3/1/2022,5/7/2023,Cancelled
S8397,U19998,Standard,7/12/2020,,Active
S8398,U27255,Premium,8/19/2021,4/24/2024,Cancelled
S8399,U1559,Premium,12/14/2025,,Active
S8400,U342,Basic,8/6/2020,9/8/2024,Cancelled
S8401,U23046,Standard,9/18/2021,,Active
S8402,U15592,Basic,3/7/2022,11/22/2023,Cancelled
S8403,U29301,Standard,9/2/2025,10/16/2025,Cancelled
S8404,U1499,Standard,2/22/2023,,Active
S8405,U13262,Basic,5/15/2023,8/8/2023,Cancelled
S8406,U10159,Standard,5/11/2021,9/7/2025,Cancelled
S8407,U41558,Basic,5/16/2024,1/14/2026,Cancelled
S8408,U31317,Standard,7/29/2024,12/21/2024,Cancelled
S8409,U16095,Basic,11/10/2024,,Active
S8410,U8742,Standard,8/22/2025,10/7/2025,Expired
S8411,U49211,Premium,8/22/2021,,Active
S8412,U11052,Premium,2/18/2022,,Active
S8413,U16059,Standard,7/11/2022,,Active
S8414,U24949,Premium,8/23/2024,12/17/2025,Cancelled
S8415,U27452,Basic,6/15/2025,9/16/2025,Expired
S8416,U46092,Standard,2/26/2025,,Active
S8417,U27995,Basic,5/6/2024,8/24/2025,Expired
