log_id,user_id,content_id,genre,watch_time_m,date,completion_flag
L5324,U25088,C24,Sci-Fi,133,2022-11-02,No
L5325,U45711,C517,Comedy,155,2022-12-09,Yes
L5326,U13079,C587,Drama,133,2021-10-10,No
L5327,U3326,C613,Drama,85,2023-07-05,Yes
L5328,U37915,C559,Biography,129,2023-05-02,No
L5329,U49207,C659,Comedy,12,2021-08-22,Yes
L5330,U44370,C601,Action,7,2021-09-18,No
L5331,U24129,C185,Comedy,102,2022-06-18,Yes
L5332,U3662,C931,Biography,150,2020-09-01,No
L5333,U21792,C573,Horror,139,2023-01-26,Yes
L5334,U45698,C865,Horror,11,2021-04-29,No
L5335,U44946,C807,Drama,67,2021-10-01,Yes
L5336,U29428,C633,Horror,217,2019-03-05,No
L5337,U20086,C663,Biography,77,2021-09-18,Yes
L5338,U44809,C677,Biography,14,2022-05-04,No
L5339,U34363,C776,Action,82,2021-10-11,Yes
L5340,U23595,C981,Horror,145,2022-05-21,No
L5341,U524,C928,Horror,27,2021-01-27,Yes
L5342,U25716,C610,Horror,233,2020-09-08,No
L5343,U6171,C198,Biography,60,2022-04-22,Yes
L5344,U37219,C666,Sci-Fi,108,2022-08-09,No
L5345,U44487,C543,Comedy,24,2022-02-23,Yes
L5346,U8153,C725,Action,62,2022-02-15,No
L5347,U37683,C290,Drama,128,2020-02-28,Yes
L5348,U49673,C748,Horror,130,2022-11-13,No
L5349,U47913,C390,Action,14,2023-12-02,Yes
L5350,U19142,C382,Horror,47,2019-04-02,No
L5351,U45220,C205,Horror,136,2019-02-03,Yes
L5352,U26975,C697,Drama,210,2020-06-09,No
L5353,U28369,C941,Drama,176,2021-10-08,Yes
L5354,U46065,C294,Biography,51,2019-09-17,No
L5355,U33288,C351,Drama,221,2020-07-18,Yes
L5356,U22316,C572,Action,201,2020-09-29,No
L5357,U39396,C230,Action,72,2019-12-29,Yes
L5358,U46248,C809,Sci-Fi,83,2021-09-13,No
L5359,U46526,C56,Action,182,2022-04-22,Yes
L5360,U30920,C857,Sci-Fi,216,2020-07-28,No
L5361,U32734,C325,Horror,139,2020-03-28,Yes
L5362,U217,C291,Horror,65,2022-08-29,No
L5363,U5074,C89,Drama,32,2021-03-15,Yes
L5364,U5560,C21,Biography,27,2021-01-29,No
L5365,U23924,C604,Action,208,2023-11-29,Yes
L5366,U34503,C832,Biography,94,2022-12-26,No
L5367,U44747,C979,Drama,53,2023-10-02,Yes
L5368,U34815,C388,Biography,225,2022-11-05,No
L5369,U45760,C366,Drama,84,2019-08-07,Yes
L5370,U5170,C510,Drama,5,2023-07-31,No
L5371,U13077,C301,Drama,56,2020-02-29,Yes
L5372,U33447,C486,Biography,83,2023-06-09,No
L5373,U17068,C780,Sci-Fi,11,2020-07-04,Yes
L5374,U25053,C811,Horror,208,2020-01-23,No
L5375,U41115,C95,Drama,113,2021-06-09,Yes
L5376,U43171,C632,Action,42,2020-09-05,No
L5377,U11368,C934,Drama,129,2021-09-20,Yes
L5378,U36156,C891,Biography,112,2020-05-13,No
L5379,U18759,C375,Horror,89,2020-11-14,Yes
L5380,U42536,C168,Horror,26,2021-02-02,No
L5381,U31128,C835,Drama,166,2022-01-06,Yes
L5382,U23564,C806,Biography,136,2020-02-22,No
L5383,U48248,C225,Comedy,143,2022-03-30,Yes
L5384,U16603,C388,Biography,220,2022-12-23,No
L5385,U28505,C470,Horror,43,2022-10-07,Yes
L5386,U38816,C967,Drama,235,2023-02-11,No
L5387,U36514,C357,Biography,26,2022-08-10,Yes
L5388,U40718,C951,Action,195,2021-11-10,No
L5389,U12768,C725,Action,30,2022-10-18,Yes
L5390,U48746,C604,Action,179,2023-11-29,No
L5391,U12074,C100,Horror,9,2019-12-04,Yes
L5392,U37770,C239,Comedy,78,2020-12-14,No
L5393,U47885,C791,Drama,137,2020-03-09,Yes
L5394,U466,C175,Comedy,29,2023-12-30,No
L5395,U16287,C725,Action,146,2019-10-31,Yes
L5396,U25024,C921,Action,66,2023-06-26,No
L5397,U21186,C893,Biography,72,2020-09-30,Yes
L5398,U44387,C302,Horror,50,2022-05-19,No
L5399,U21983,C674,Biography,179,2023-06-29,Yes
L5400,U24868,C762,Drama,229,2020-09-11,No
L5401,U5456,C611,Action,152,2022-08-12,Yes
L5402,U34969,C975,Drama,204,2020-02-14,No
L5403,U24669,C747,Sci-Fi,237,2022-03-05,Yes
L5404,U23646,C530,Biography,26,2019-09-26,No
L5405,U42313,C827,Biography,39,2019-12-14,Yes
L5406,U33202,C515,Drama,186,2020-03-21,No
L5407,U32855,C544,Drama,88,2023-02-19,Yes
L5408,U24089,C716,Comedy,157,2020-07-30,No
L5409,U44343,C299,Horror,6,2021-04-26,Yes
L5410,U15780,C980,Sci-Fi,178,2020-08-17,No
L5411,U4384,C501,Horror,101,2022-03-07,Yes
L5412,U49837,C664,Comedy,162,2021-05-09,No
L5413,U47065,C223,Biography,73,2022-07-02,Yes
L5414,U3338,C531,Sci-Fi,3,2020-10-27,No
L5415,U35081,C662,Horror,6,2021-02-16,Yes
L5416,U25015,C614,Drama,196,2023-01-28,No
L5417,U39533,C670,Drama,54,2019-08-02,Yes
L5418,U4229,C523,Drama,48,2019-05-25,No
L5419,U4512,C916,Action,218,2022-11-10,Yes
L5420,U17907,C121,Sci-Fi,144,2021-07-27,No
L5421,U14147,C667,Comedy,99,2022-09-24,Yes
L5422,U30833,C968,Drama,53,2021-11-05,No
L5423,U21219,C845,Comedy,188,2022-04-04,Yes
L5424,U5391,C286,Action,240,2022-12-10,No
L5425,U2051,C848,Action,51,2021-03-03,Yes
L5426,U32621,C361,Sci-Fi,204,2023-06-20,No
L5427,U36362,C422,Action,168,2022-04-20,Yes
L5428,U33999,C237,Biography,24,2020-07-27,No
L5429,U422,C991,Drama,18,2023-04-11,Yes
L5430,U3868,C759,Biography,22,2021-09-27,No
L5431,U10427,C791,Drama,222,2022-12-10,Yes
L5432,U24203,C337,Horror,83,2019-05-15,No
L5433,U1889,C479,Horror,101,2019-11-25,Yes
L5434,U14214,C457,Sci-Fi,129,2022-11-18,No
L5435,U22358,C66,Action,200,2022-05-04,Yes
L5436,U36847,C691,Sci-Fi,163,2021-02-04,No
L5437,U4339,C724,Biography,223,2023-09-09,Yes
L5438,U27121,C528,Sci-Fi,114,2019-10-01,No
L5439,U4280,C561,Comedy,146,2020-09-25,Yes
L5440,U44534,C595,Comedy,106,2020-08-31,No
L5441,U11451,C821,Horror,26,2022-12-19,Yes
L5442,U14656,C30,Action,155,2022-01-06,No
L5443,U17839,C189,Action,72,2021-02-11,Yes
L5444,U26201,C716,Comedy,205,2020-04-14,No
L5445,U30451,C285,Biography,66,2022-10-03,Yes
L5446,U47048,C674,Biography,51,2023-06-29,No
L5447,U10130,C786,Sci-Fi,130,2020-12-17,Yes
L5448,U30118,C968,Drama,113,2022-12-24,No
L5449,U33759,C525,Sci-Fi,77,2020-12-23,Yes
L5450,U31940,C315,Action,156,2022-02-18,No
L5451,U48129,C7,Comedy,179,2021-12-10,Yes
L5452,U29128,C233,Action,4,2021-04-14,No
L5453,U25509,C839,Horror,142,2022-05-30,Yes
L5454,U1411,C728,Drama,237,2021-09-07,No
L5455,U30631,C25,Action,169,2023-01-26,Yes
L5456,U22052,C299,Horror,188,2020-06-02,No
L5457,U42194,C100,Horror,21,2021-04-10,Yes
L5458,U44458,C718,Comedy,28,2021-02-08,No
L5459,U15793,C696,Action,181,2022-03-25,Yes
L5460,U16877,C667,Comedy,141,2021-12-12,No
L5461,U19156,C962,Biography,132,2019-11-07,Yes
L5462,U8871,C800,Biography,137,2020-04-29,No
L5463,U30553,C38,Action,70,2019-04-29,Yes
L5464,U14614,C134,Comedy,78,2021-05-11,No
L5465,U21014,C392,Comedy,132,2021-10-23,Yes
L5466,U49214,C325,Horror,140,2022-11-05,No
L5467,U45434,C834,Biography,26,2021-07-08,Yes
L5468,U47500,C435,Biography,11,2021-02-25,No
L5469,U14714,C551,Biography,132,2020-06-24,Yes
L5470,U26965,C186,Horror,2,2019-07-05,No
L5471,U4540,C923,Sci-Fi,102,2020-06-09,Yes
L5472,U11616,C502,Sci-Fi,103,2020-11-08,No
L5473,U8415,C576,Action,29,2020-07-28,Yes
L5474,U24777,C932,Drama,6,2020-09-14,No
L5475,U45926,C289,Drama,137,2021-09-15,Yes
L5476,U21930,C371,Action,133,2021-11-05,No
L5477,U38086,C606,Horror,193,2019-01-25,Yes
L5478,U19301,C441,Drama,140,2019-10-28,No
L5479,U31918,C342,Drama,63,2020-06-27,Yes
L5480,U7254,C103,Drama,238,2023-01-17,No
L5481,U6400,C467,Comedy,220,2022-07-01,Yes
L5482,U16034,C60,Drama,192,2022-02-15,No
L5483,U32472,C910,Comedy,27,2022-05-03,Yes
L5484,U3711,C586,Action,38,2019-12-02,No
L5485,U15270,C820,Comedy,122,2020-07-26,Yes
L5486,U35265,C503,Sci-Fi,142,2019-01-22,No
L5487,U17210,C319,Action,133,2021-10-22,Yes
L5488,U47889,C534,Drama,18,2022-07-05,No
L5489,U34196,C174,Action,4,2022-05-01,Yes
L5490,U321,C631,Sci-Fi,81,2019-12-30,No
L5491,U13352,C604,Action,140,2023-11-29,Yes
L5492,U15075,C521,Horror,209,2020-09-27,No
L5493,U11503,C128,Comedy,154,2022-11-12,Yes
L5494,U18089,C660,Drama,62,2022-12-11,No
L5495,U27477,C322,Drama,198,2020-11-20,Yes
L5496,U43716,C420,Horror,75,2019-06-02,No
L5497,U14489,C393,Action,81,2021-09-11,Yes
L5498,U6998,C255,Drama,229,2020-12-03,No
L5499,U8759,C670,Drama,64,2021-09-12,Yes
L5500,U34552,C194,Action,27,2022-12-31,No
L5501,U27526,C621,Biography,98,2021-08-22,Yes
L5502,U19580,C450,Biography,95,2019-07-30,No
L5503,U116,C609,Action,158,2019-08-13,Yes
L5504,U11752,C587,Drama,191,2020-09-11,No
L5505,U44235,C863,Biography,33,2020-08-12,Yes
L5506,U25041,C312,Sci-Fi,125,2022-04-29,No
L5507,U31603,C463,Sci-Fi,208,2019-11-07,Yes
L5508,U33828,C894,Action,58,2020-01-31,No
L5509,U11002,C491,Action,100,2019-09-29,Yes
L5510,U12339,C793,Drama,132,2021-03-06,No
L5511,U7261,C53,Biography,205,2024-07-11,Yes
L5512,U44098,C656,Biography,71,2021-01-28,No
L5513,U14303,C778,Action,116,2020-12-05,Yes
L5514,U45718,C281,Sci-Fi,214,2023-12-31,No
L5515,U22662,C747,Sci-Fi,184,2022-03-05,Yes
L5516,U4026,C830,Biography,51,2020-10-31,No
L5517,U3574,C920,Biography,240,2021-04-09,Yes
L5518,U2792,C933,Sci-Fi,184,2020-11-18,No
L5519,U25407,C929,Comedy,86,2022-07-11,Yes
L5520,U7920,C688,Biography,221,2021-10-13,No
L5521,U4701,C187,Biography,34,2020-02-25,Yes
L5522,U49925,C998,Drama,75,2019-05-12,No
L5523,U44962,C342,Drama,171,2019-08-30,Yes
L5524,U34118,C490,Comedy,151,2022-05-03,No
L5525,U6576,C60,Drama,100,2022-10-06,Yes
L5526,U10842,C998,Drama,66,2020-05-05,No
L5527,U21392,C373,Horror,55,2021-07-25,Yes
L5528,U46091,C746,Horror,154,2019-07-12,No
L5529,U44654,C664,Comedy,176,2022-02-22,Yes
L5530,U12243,C786,Sci-Fi,59,2020-12-17,No
L5531,U4773,C899,Horror,49,2021-11-10,Yes
L5532,U16659,C698,Action,153,2019-09-25,No
L5533,U10916,C533,Biography,180,2020-08-15,Yes
L5534,U44479,C252,Drama,146,2020-01-28,No
L5535,U28381,C498,Biography,25,2020-02-18,Yes
L5536,U9938,C527,Biography,69,2020-01-28,No
L5537,U39287,C791,Drama,48,2022-08-29,Yes
L5538,U6301,C652,Sci-Fi,76,2021-03-01,No
L5539,U29106,C906,Drama,51,2021-02-11,Yes
L5540,U18537,C653,Biography,110,2021-03-03,No
L5541,U49122,C88,Sci-Fi,166,2020-12-02,Yes
L5542,U10154,C345,Drama,17,2021-08-22,No
L5543,U47966,C382,Horror,224,2019-05-21,Yes
L5544,U18048,C421,Comedy,207,2021-12-11,No
L5545,U27165,C236,Comedy,193,2020-10-01,Yes
L5546,U8494,C990,Comedy,59,2019-06-30,No
L5547,U42084,C273,Drama,26,2020-02-13,Yes
L5548,U16938,C420,Horror,135,2021-02-01,No
L5549,U40069,C355,Sci-Fi,165,2019-09-09,Yes
L5550,U12247,C140,Biography,126,2021-04-16,No
L5551,U27032,C402,Biography,199,2021-04-28,Yes
L5552,U47562,C633,Horror,87,2022-05-11,No
L5553,U45462,C454,Drama,62,2019-03-10,Yes
L5554,U9649,C483,Action,24,2021-01-23,No
L5555,U45079,C102,Biography,203,2022-08-30,Yes
L5556,U13219,C656,Biography,172,2020-12-23,No
L5557,U9396,C823,Action,236,2020-05-28,Yes
L5558,U7443,C928,Horror,210,2020-12-08,No
L5559,U20512,C638,Biography,103,2022-05-01,Yes
L5560,U26926,C251,Biography,112,2019-07-13,No
L5561,U41996,C304,Action,173,2021-03-23,Yes
L5562,U6696,C140,Biography,35,2022-12-09,No
L5563,U17994,C467,Comedy,184,2020-10-19,Yes
L5564,U49885,C553,Action,107,2019-03-05,No
L5565,U31114,C479,Horror,142,2020-03-28,Yes
L5566,U42336,C88,Sci-Fi,187,2021-12-21,No
L5567,U13664,C320,Drama,19,2023-02-09,Yes
L5568,U11518,C388,Biography,160,2022-10-19,No
L5569,U35914,C122,Sci-Fi,183,2021-11-24,Yes
L5570,U8915,C673,Action,31,2021-03-14,No
L5571,U21577,C330,Biography,161,2020-09-28,Yes
L5572,U18360,C264,Action,143,2022-02-25,No
L5573,U48415,C753,Biography,69,2021-12-08,Yes
L5574,U15091,C528,Sci-Fi,106,2019-07-10,No
L5575,U40013,C539,Sci-Fi,163,2019-01-23,Yes
L5576,U36117,C770,Action,193,2021-11-04,No
L5577,U41257,C18,Horror,115,2023-10-26,Yes
L5578,U5833,C631,Sci-Fi,200,2022-06-03,No
L5579,U43137,C918,Horror,213,2020-07-06,Yes
L5580,U7762,C319,Action,22,2020-06-06,No
L5581,U44196,C683,Sci-Fi,12,2019-05-16,Yes
L5582,U14469,C455,Drama,120,2019-05-10,No
L5583,U43575,C695,Sci-Fi,19,2019-07-26,Yes
L5584,U650,C404,Horror,19,2020-05-25,No
L5585,U30188,C451,Drama,99,2021-01-17,Yes
L5586,U6341,C14,Sci-Fi,36,2021-09-09,No
L5587,U40564,C172,Horror,140,2019-10-17,Yes
L5588,U7357,C767,Comedy,14,2022-01-22,No
L5589,U44297,C468,Comedy,141,2020-12-27,Yes
L5590,U2052,C300,Action,94,2020-11-08,No
L5591,U46508,C405,Horror,83,2020-07-22,Yes
L5592,U8159,C209,Comedy,225,2020-12-10,No
L5593,U25123,C354,Biography,233,2019-02-03,Yes
L5594,U21097,C280,Comedy,24,2019-02-05,No
L5595,U2020,C106,Biography,135,2022-07-10,Yes
L5596,U37909,C68,Comedy,212,2024-03-30,No
L5597,U48966,C802,Horror,223,2022-07-24,Yes
L5598,U15969,C864,Sci-Fi,166,2019-02-20,No
L5599,U45816,C844,Sci-Fi,56,2021-07-16,Yes
L5600,U36447,C732,Action,113,2021-10-10,No
L5601,U21526,C350,Sci-Fi,100,2023-02-06,Yes
L5602,U22794,C953,Horror,114,2022-07-25,No
L5603,U1193,C188,Drama,34,2019-11-22,Yes
L5604,U49596,C983,Sci-Fi,217,2021-08-13,No
L5605,U557,C667,Comedy,36,2021-12-23,Yes
L5606,U36968,C997,Comedy,74,2020-03-12,No
L5607,U25250,C740,Sci-Fi,176,2020-09-11,Yes
L5608,U37329,C326,Horror,40,2022-11-24,No
L5609,U5641,C845,Comedy,169,2021-09-14,Yes
L5610,U31352,C266,Sci-Fi,17,2020-07-19,No
L5611,U40492,C71,Sci-Fi,17,2019-09-03,Yes
L5612,U36717,C953,Horror,188,2021-07-28,No
L5613,U7969,C481,Drama,169,2021-07-28,Yes
L5614,U20126,C382,Horror,129,2019-08-22,No
L5615,U31015,C504,Comedy,136,2022-05-24,Yes
L5616,U19953,C432,Biography,49,2020-06-07,No
L5617,U43891,C27,Action,176,2019-07-20,Yes
L5618,U33612,C541,Horror,161,2019-11-16,No
L5619,U37064,C288,Biography,103,2023-11-24,Yes
L5620,U31859,C744,Comedy,190,2020-06-02,No
L5621,U10837,C775,Biography,1,2020-12-10,Yes
L5622,U8045,C235,Drama,86,2023-01-10,No
L5623,U22449,C196,Drama,211,2021-12-25,Yes
L5624,U37120,C827,Biography,149,2019-09-15,No
L5625,U33232,C68,Comedy,174,2024-03-30,Yes
L5626,U9604,C227,Horror,65,2022-12-18,No
L5627,U19028,C750,Drama,236,2019-10-18,Yes
L5628,U4731,C338,Horror,125,2019-07-08,No
L5629,U28976,C798,Sci-Fi,38,2019-07-08,Yes
L5630,U3828,C989,Biography,114,2021-10-03,No
L5631,U21274,C330,Biography,150,2021-05-02,Yes
L5632,U6061,C980,Sci-Fi,234,2020-06-10,No
L5633,U14196,C44,Comedy,203,2022-04-24,Yes
L5634,U49950,C808,Drama,40,2019-08-09,No
L5635,U11790,C153,Comedy,125,2022-03-08,Yes
L5636,U3370,C343,Horror,181,2022-05-21,No
L5637,U5090,C708,Drama,6,2020-04-29,Yes
L5638,U44683,C284,Biography,230,2022-08-06,No
L5639,U45577,C718,Comedy,82,2022-07-31,Yes
L5640,U7605,C890,Biography,111,2022-05-14,No
L5641,U10892,C385,Horror,76,2022-12-29,Yes
L5642,U11482,C15,Drama,216,2019-09-30,No
L5643,U6837,C626,Drama,14,2019-08-23,Yes
L5644,U37886,C417,Biography,128,2024-08-01,No
L5645,U11261,C277,Drama,237,2021-03-10,Yes
L5646,U29446,C823,Action,133,2022-01-25,No
L5647,U27137,C828,Sci-Fi,69,2020-10-23,Yes
L5648,U20192,C30,Action,115,2021-07-17,No
L5649,U24725,C867,Biography,124,2019-02-04,Yes
L5650,U20639,C29,Horror,62,2019-12-18,No
L5651,U17888,C240,Biography,237,2022-11-12,Yes
L5652,U19477,C457,Sci-Fi,158,2022-07-15,No
L5653,U2205,C248,Horror,33,2022-01-21,Yes
L5654,U15869,C905,Biography,228,2021-02-25,No
L5655,U23243,C393,Action,46,2020-06-04,Yes
L5656,U7674,C288,Biography,42,2023-11-24,No
L5657,U21082,C440,Horror,230,2021-03-15,Yes
L5658,U46718,C620,Biography,171,2021-04-23,No
L5659,U41782,C200,Horror,123,2021-02-11,Yes
L5660,U29877,C568,Comedy,25,2019-12-07,No
L5661,U10829,C772,Drama,180,2021-08-21,Yes
L5662,U15978,C721,Action,143,2020-04-30,No
L5663,U46625,C226,Comedy,11,2021-10-14,Yes
L5664,U42348,C21,Biography,111,2021-01-29,No
L5665,U10750,C431,Drama,12,2019-01-21,Yes
L5666,U29548,C417,Biography,12,2024-08-01,No
L5667,U3991,C842,Comedy,240,2020-12-28,Yes
L5668,U8959,C50,Biography,39,2023-02-10,No
L5669,U44077,C566,Action,45,2019-07-27,Yes
L5670,U30325,C709,Sci-Fi,205,2021-05-28,No
L5671,U49642,C478,Horror,169,2023-01-19,Yes
L5672,U7164,C607,Sci-Fi,114,2022-08-25,No
L5673,U40321,C903,Drama,8,2019-10-13,Yes
L5674,U8648,C742,Drama,25,2019-10-13,No
L5675,U31133,C770,Action,13,2020-10-09,Yes
L5676,U10664,C924,Biography,57,2021-03-27,No
L5677,U49582,C731,Comedy,176,2019-06-15,Yes
L5678,U24454,C541,Horror,147,2019-07-14,No
L5679,U11346,C796,Horror,53,2022-02-11,Yes
L5680,U33560,C129,Action,140,2022-08-18,No
L5681,U18340,C201,Horror,136,2019-08-29,Yes
L5682,U13460,C713,Biography,186,2020-02-22,No
L5683,U5380,C721,Action,109,2021-06-24,Yes
L5684,U39973,C736,Sci-Fi,153,2020-09-20,No
L5685,U36128,C356,Comedy,215,2022-05-23,Yes
L5686,U13409,C566,Action,147,2022-02-22,No
L5687,U38573,C127,Sci-Fi,49,2021-11-11,Yes
L5688,U43864,C58,Horror,67,2021-01-16,No
L5689,U16465,C979,Drama,186,2023-10-02,Yes
L5690,U36705,C535,Comedy,196,2019-05-11,No
L5691,U18130,C36,Drama,62,2024-08-06,Yes
L5692,U46103,C659,Comedy,183,2022-07-06,No
L5693,U43434,C345,Drama,43,2020-11-10,Yes
L5694,U32590,C764,Biography,14,2024-06-27,No
L5695,U4671,C110,Drama,143,2022-08-16,Yes
L5696,U29709,C73,Sci-Fi,160,2022-12-02,No
L5697,U47371,C237,Biography,187,2021-02-20,Yes
L5698,U25450,C197,Comedy,8,2020-03-17,No
L5699,U2835,C800,Biography,169,2021-09-09,Yes
L5700,U9627,C125,Comedy,133,2021-05-31,No
L5701,U19263,C113,Action,110,2024-01-13,Yes
L5702,U35787,C535,Comedy,97,2020-03-17,No
L5703,U12025,C308,Comedy,155,2021-08-09,Yes
L5704,U10408,C395,Action,76,2019-10-29,No
L5705,U33691,C158,Sci-Fi,1,2020-10-01,Yes
L5706,U36938,C998,Drama,204,2022-10-28,No
L5707,U39368,C19,Action,181,2020-01-24,Yes
L5708,U23717,C515,Drama,30,2020-03-21,No
L5709,U24370,C66,Action,87,2022-05-04,Yes
L5710,U23711,C888,Biography,69,2020-10-20,No
L5711,U26983,C737,Sci-Fi,8,2019-11-10,Yes
L5712,U27735,C262,Comedy,180,2021-08-21,No
L5713,U44723,C769,Comedy,186,2020-04-09,Yes
L5714,U18775,C599,Action,112,2024-03-21,No
L5715,U34804,C431,Drama,83,2020-02-01,Yes
L5716,U32195,C638,Biography,205,2020-09-05,No
L5717,U48283,C27,Action,73,2023-02-24,Yes
L5718,U18845,C840,Biography,235,2023-01-21,No
L5719,U48338,C410,Drama,86,2020-04-12,Yes
L5720,U46051,C425,Sci-Fi,191,2022-07-13,No
L5721,U40172,C731,Comedy,15,2022-01-28,Yes
L5722,U35520,C542,Comedy,238,2019-07-13,No
L5723,U48007,C789,Horror,177,2020-06-09,Yes
L5724,U49599,C30,Action,110,2020-07-16,No
L5725,U31451,C12,Comedy,28,2019-09-05,Yes
L5726,U14924,C106,Biography,214,2023-02-22,No
L5727,U32993,C888,Biography,118,2022-09-02,Yes
L5728,U39229,C794,Comedy,129,2019-06-26,No
L5729,U22686,C769,Comedy,68,2020-04-09,Yes
L5730,U26268,C429,Action,74,2020-02-22,No
L5731,U37900,C721,Action,130,2020-04-21,Yes
L5732,U953,C293,Sci-Fi,189,2024-08-23,No
L5733,U1733,C19,Action,102,2023-01-08,Yes
L5734,U41877,C376,Sci-Fi,3,2022-11-03,No
L5735,U14930,C41,Sci-Fi,116,2020-04-25,Yes
L5736,U8321,C615,Action,170,2020-12-13,No
L5737,U13443,C552,Sci-Fi,138,2021-01-09,Yes
L5738,U40280,C203,Sci-Fi,127,2019-08-10,No
L5739,U27801,C518,Biography,64,2023-04-28,Yes
L5740,U31439,C9,Drama,78,2020-09-15,No
L5741,U45766,C747,Sci-Fi,39,2022-03-05,Yes
L5742,U49549,C767,Comedy,58,2020-11-15,No
L5743,U16135,C497,Horror,4,2020-04-25,Yes
L5744,U36403,C801,Biography,155,2022-11-05,No
L5745,U27544,C32,Comedy,234,2022-11-04,Yes
L5746,U10244,C214,Action,85,2019-11-04,No
L5747,U40711,C430,Horror,113,2020-08-05,Yes
L5748,U48660,C966,Drama,171,2021-10-01,No
L5749,U48201,C392,Comedy,213,2022-03-01,Yes
L5750,U26015,C249,Horror,8,2020-04-05,No
L5751,U10596,C518,Biography,149,2023-04-28,Yes
L5752,U49562,C302,Horror,47,2020-05-22,No
L5753,U38471,C555,Drama,92,2020-07-31,Yes
L5754,U35231,C24,Sci-Fi,148,2022-11-02,No
L5755,U22940,C347,Sci-Fi,222,2021-12-06,Yes
L5756,U22698,C702,Biography,169,2022-11-22,No
L5757,U44325,C942,Horror,207,2024-03-26,Yes
L5758,U28816,C122,Sci-Fi,207,2019-10-23,No
L5759,U15017,C244,Horror,35,2020-09-06,Yes
L5760,U15447,C641,Sci-Fi,54,2022-05-10,No
L5761,U33369,C256,Drama,58,2022-05-18,Yes
L5762,U7911,C138,Drama,208,2023-05-20,No
L5763,U35934,C930,Sci-Fi,69,2019-10-03,Yes
L5764,U31660,C624,Comedy,96,2022-08-22,No
L5765,U44066,C623,Comedy,226,2021-02-08,Yes
L5766,U19929,C855,Biography,83,2022-08-13,No
L5767,U42375,C555,Drama,37,2022-05-06,Yes
L5768,U23355,C994,Biography,130,2019-07-19,No
L5769,U23412,C531,Sci-Fi,75,2020-01-04,Yes
L5770,U33113,C92,Biography,192,2020-10-02,No
L5771,U8722,C569,Biography,61,2023-12-25,Yes
L5772,U2902,C211,Comedy,169,2020-10-13,No
L5773,U47903,C413,Comedy,202,2021-09-20,Yes
L5774,U7806,C857,Sci-Fi,19,2019-04-04,No
L5775,U16955,C18,Horror,68,2023-10-26,Yes
L5776,U2270,C441,Drama,107,2020-05-08,No
L5777,U36002,C631,Sci-Fi,1,2021-08-20,Yes
L5778,U47288,C607,Sci-Fi,203,2020-11-17,No
L5779,U5826,C739,Action,41,2021-03-19,Yes
L5780,U12630,C33,Biography,67,2020-06-10,No
L5781,U37678,C776,Action,66,2022-05-11,Yes
L5782,U12276,C993,Comedy,124,2021-02-09,No
L5783,U11995,C627,Drama,181,2022-12-02,Yes
L5784,U45826,C273,Drama,57,2020-02-05,No
L5785,U28071,C648,Biography,30,2019-02-10,Yes
L5786,U10943,C737,Sci-Fi,51,2022-07-31,No
L5787,U28044,C627,Drama,128,2022-02-06,Yes
L5788,U19077,C623,Comedy,119,2021-02-02,No
L5789,U37823,C38,Action,240,2023-01-18,Yes
L5790,U30664,C912,Sci-Fi,106,2022-10-07,No
L5791,U33574,C329,Biography,118,2019-03-19,Yes
L5792,U25619,C481,Drama,71,2021-05-03,No
L5793,U22233,C432,Biography,238,2019-11-03,Yes
L5794,U8633,C210,Action,60,2022-02-28,No
L5795,U25980,C108,Biography,227,2019-03-05,Yes
L5796,U16946,C429,Action,37,2020-01-09,No
L5797,U5000,C49,Drama,211,2019-08-12,Yes
L5798,U45914,C510,Drama,210,2023-07-31,No
L5799,U36878,C542,Comedy,147,2020-11-23,Yes
L5800,U36829,C797,Drama,160,2019-06-24,No
L5801,U30050,C235,Drama,67,2023-01-10,Yes
L5802,U3565,C396,Biography,219,2022-08-06,No
L5803,U18702,C430,Horror,88,2022-09-16,Yes
L5804,U13314,C360,Horror,227,2022-06-14,No
L5805,U16688,C57,Horror,87,2021-06-24,Yes
L5806,U30062,C81,Action,107,2019-04-22,No
L5807,U23474,C151,Sci-Fi,55,2021-01-07,Yes
L5808,U32584,C936,Comedy,57,2023-02-20,No
L5809,U39172,C106,Biography,15,2021-04-26,Yes
L5810,U6382,C600,Horror,147,2021-02-19,No
L5811,U22417,C193,Horror,185,2023-02-02,Yes
L5812,U37697,C679,Sci-Fi,224,2022-08-20,No
L5813,U41682,C944,Drama,16,2020-01-30,Yes
L5814,U8866,C987,Comedy,137,2020-07-18,No
L5815,U30723,C693,Action,195,2020-04-18,Yes
L5816,U16021,C893,Biography,211,2019-06-30,No
L5817,U3598,C317,Biography,218,2022-08-17,Yes
L5818,U30222,C625,Sci-Fi,214,2019-06-15,No
L5819,U6530,C487,Drama,137,2020-06-14,Yes
L5820,U11466,C253,Comedy,127,2022-10-18,No
L5821,U38060,C242,Comedy,86,2019-06-25,Yes
L5822,U15917,C901,Drama,6,2019-05-23,No
L5823,U36972,C713,Biography,131,2022-05-10,Yes
L5824,U21487,C452,Comedy,56,2022-01-08,No
L5825,U38825,C377,Action,238,2021-06-19,Yes
L5826,U16586,C779,Drama,133,2022-08-25,No
L5827,U7001,C272,Comedy,87,2020-11-27,Yes
L5828,U14316,C397,Biography,186,2021-07-24,No
L5829,U36587,C575,Drama,24,2021-07-22,Yes
